id,a1,a2,a3,n1,n2,n3,e1,e2,e3,f1,f2,f3,h1,h2,h3,origination,classes,contribution,csat,intent,treatment
EZB37HWH,5,4,6,3,3,2,1,2,1,3,2,2,3,3,2,2022,24,225.07,5,3,Control
27U0S4AD,7,7,5,1,2,1,5,4,4,5,5,5,5,5,4,2013,590,6645.62,4,5,New Product
1P0I2XAL,5,5,4,4,5,5,4,4,4,6,5,4,7,6,6,2014,351,3857.2,3,5,New Product
GFPQRYZ2,4,5,6,4,4,5,5,4,5,5,6,4,7,5,5,2019,128,1358.49,3,5,New Product
1SFOYVST,6,6,7,3,2,3,1,2,2,1,1,1,1,1,1,2022,22,199.96,6,4,New Product
G945ZZ65,6,7,6,2,2,1,6,6,6,6,6,6,4,5,6,2014,387,4153.66,3,5,Control
OIRRY82H,4,3,3,5,4,4,3,4,4,3,4,2,5,5,5,2018,190,2089.94,4,4,Ad
Z3IQ9PTS,7,6,6,4,4,3,2,2,1,1,1,1,1,2,2,2022,24,198.18,6,3,Control
8LY8H1KA,7,4,7,3,4,4,2,2,2,1,1,1,1,1,1,2022,32,270.41,6,4,New Product
FV0NMXNF,6,7,7,2,1,1,5,5,6,4,6,6,7,7,7,2014,504,5385.7,4,4,Subscription
9JMYIC6C,5,5,4,5,3,3,1,1,2,1,1,2,3,2,2,2021,36,306.33,5,3,Subscription
IQ68SY1J,4,3,4,2,2,2,2,3,1,1,1,1,2,3,2,2022,26,222.6,5,3,Ad
69BUH8HG,6,7,5,2,2,2,6,7,7,5,7,6,7,7,7,2015,368,3088.36,3,4,Subscription
B58LD0XD,6,5,7,4,2,2,2,2,2,2,1,3,3,2,2,2022,25,214.53,6,3,Control
URMK2INH,5,5,5,4,4,4,4,6,5,5,6,5,7,7,7,2019,124,1245.72,3,5,Ad
VGGTDW6M,4,4,5,3,2,3,5,5,5,6,6,5,6,5,5,2022,39,481.38,3,3,Subscription
CW72NI6T,6,7,7,1,1,1,7,7,7,7,7,6,6,6,6,2016,322,3201.39,3,6,New Product
GTVDFYJ7,7,7,7,6,5,5,3,4,4,4,3,3,3,3,3,2022,25,230.7,5,3,New Product
7FOBFJDT,7,5,7,5,6,4,1,2,1,3,1,3,3,2,3,2022,28,228.66,5,3,Ad
H29U7HLH,7,5,6,2,2,2,3,3,3,3,2,1,3,2,2,2022,22,189.57,6,3,New Product
5JW6LJ1B,7,7,7,4,5,4,1,2,2,1,1,1,1,1,1,2022,31,266.85,7,5,Subscription
PIEQD6F5,6,5,6,3,2,2,2,2,1,1,1,1,1,3,2,2022,21,193.36,6,5,Control
CA5PY6G2,6,6,7,6,5,5,2,3,2,1,1,1,3,2,2,2021,56,494.87,7,4,Subscription
02AQNK29,6,4,6,4,3,4,2,1,2,1,1,1,1,1,1,2021,42,374.9,6,5,Subscription
CK2W2RBU,6,7,5,2,1,1,6,6,5,6,7,7,6,7,7,2016,357,3912.8,3,4,Subscription
P7QVBDCV,5,4,5,4,4,4,4,4,4,4,6,5,7,7,7,2020,117,1330.17,3,4,Ad
RMO65J07,4,4,4,5,3,5,6,7,6,5,6,4,7,7,7,2015,320,3893.5,3,5,Subscription
O55U38R3,5,7,7,1,1,1,6,6,7,7,7,7,7,7,7,2014,270,2377.64,3,5,Subscription
S0FPAS6J,5,5,5,4,4,3,4,4,3,6,4,4,6,6,6,2020,96,919.98,4,5,Control
8D9VGLRN,7,7,7,2,1,1,7,6,7,7,5,5,7,6,7,2013,490,4977.06,4,5,Subscription
T8I4HXS4,7,7,7,7,6,7,6,7,7,5,6,5,7,7,7,2021,72,785.29,4,4,Ad
G1ZC0LY5,6,6,6,4,4,4,2,2,1,1,1,1,3,2,3,2022,28,247.79,6,4,Control
S0AFX3G9,6,5,7,3,3,1,2,3,2,1,1,1,2,2,1,2022,24,204.22,6,2,Subscription
CCVUD1TZ,7,7,7,2,2,1,7,7,6,7,6,6,7,7,7,2015,472,4671.09,4,6,Ad
V4BMT2BK,6,7,6,2,2,2,6,7,7,5,6,6,6,6,7,2014,405,4143.57,4,5,Ad
P3U7ERT3,2,3,3,2,1,2,4,3,2,5,7,4,5,6,6,2019,140,1543.42,2,3,Control
M2LQMVN0,6,5,4,6,6,7,4,4,4,6,7,6,5,6,5,2020,108,1177.67,2,5,Control
B3L6NF3S,5,4,5,2,3,3,1,1,1,1,1,1,1,1,1,2022,30,296.87,6,4,New Product
TYRYUX4K,7,5,7,2,2,2,2,3,2,2,1,1,3,3,2,2022,22,212.06,6,2,Control
7NGYAE43,7,7,7,3,3,2,7,7,7,7,7,7,7,7,7,2016,371,3471.21,3,6,New Product
A6RMEH0J,4,3,3,3,3,2,2,2,2,1,1,2,3,4,4,2021,48,416.58,5,2,New Product
7M6XIZRX,4,7,5,1,1,1,6,5,6,7,7,7,7,6,7,2014,189,1806.54,2,6,Ad
MN04E30W,6,7,5,2,2,1,5,5,5,3,3,3,3,3,3,2014,459,4732.76,5,4,New Product
H4K9Z2F6,7,6,6,4,5,4,3,2,2,1,1,1,2,1,1,2021,46,407.41,6,4,Subscription
LACJXBDK,6,6,7,4,4,2,2,2,2,2,2,2,3,2,3,2022,25,218.19,6,3,New Product
55WAOW3Z,4,5,6,5,2,5,3,3,3,3,3,1,2,3,3,2021,48,439.68,5,4,Control
ELXZ1BEJ,7,6,7,7,7,7,4,6,5,5,7,6,7,7,7,2023,25,285.52,4,6,Ad
U35MV4KE,4,6,4,1,1,1,7,5,6,6,4,3,5,5,5,2014,414,4533.77,4,4,Subscription
9LEZQYGW,7,7,6,2,1,1,5,5,4,7,7,7,6,7,6,2014,414,4383.9,2,4,Subscription
HDQQDGVQ,6,5,4,2,3,3,1,1,1,1,1,1,2,1,1,2022,14,142.41,6,3,Control
G5DZ5RXY,4,3,4,4,5,5,5,5,5,7,6,6,6,6,6,2023,4,37.38,2,4,Subscription
WPGZRJAN,4,3,4,1,1,1,1,1,1,1,1,1,2,2,2,2022,21,173.1,5,3,Ad
DMXUAERX,7,5,7,4,4,4,2,2,2,3,3,3,2,2,2,2021,76,696.6,5,3,Subscription
CXDBINY2,3,3,3,4,4,3,3,3,3,3,4,4,6,5,6,2021,62,755.84,3,4,Ad
P79CBC0T,5,7,5,3,1,1,5,6,7,4,3,4,5,5,5,2014,459,4520.22,5,4,New Product
HZ8SG9LO,2,3,2,1,1,1,4,3,3,5,4,3,6,7,7,2018,195,2402.61,3,4,Subscription
4HA46CCR,4,6,4,4,3,4,5,5,5,4,5,3,6,6,6,2023,21,222,4,5,Subscription
BVXP9IW7,4,2,2,3,4,3,3,4,4,3,3,3,6,7,7,2018,165,1838.73,4,4,Subscription
PAUO9L4Z,4,5,5,5,3,3,3,4,4,4,4,4,5,5,6,2016,259,3073.95,4,4,Control
3DNWPZAZ,5,4,4,2,2,2,1,1,1,1,1,1,3,3,3,2021,56,499.77,5,3,New Product
4UBGTJ5F,6,6,5,6,6,6,6,7,7,5,5,4,7,7,7,2022,35,393.93,4,6,Subscription
DIFF714V,7,7,6,4,2,3,6,6,6,4,4,3,6,7,7,2014,315,3041.71,5,4,Subscription
VDL3DJB5,5,7,5,1,1,1,5,5,6,3,4,3,5,7,7,2015,248,2004.14,5,4,Control
UPSS994P,5,5,4,4,4,5,4,4,3,4,4,2,6,6,6,2021,62,673.33,4,4,Control
L3QZEQYO,7,7,7,6,6,6,3,4,3,2,1,1,1,1,1,2022,33,316.88,7,3,New Product
YSWAIO30,7,5,5,4,5,4,1,1,1,2,1,2,3,2,2,2021,64,578.78,5,3,Control
F4M1D35K,5,5,5,1,1,2,2,2,1,2,1,1,1,1,1,2021,42,363.19,5,3,Control
5QD7SVP5,3,4,4,5,5,5,5,7,6,4,4,4,7,7,7,2019,136,1515.47,4,6,Ad
RSMB3MRT,3,4,3,1,1,1,4,4,4,5,5,4,6,6,7,2021,88,955.48,3,4,Control
Z36SFEJU,6,7,7,3,1,2,7,7,7,7,7,7,7,6,7,2014,531,4812.93,3,5,Subscription
PR8KNPMK,4,6,5,3,3,4,3,3,3,5,3,4,5,4,4,2023,30,346.47,4,4,New Product
HR32EKN8,4,5,3,3,1,3,5,5,4,4,7,5,7,7,6,2015,280,2896.22,3,4,Control
7RDV6LTR,5,5,7,5,3,3,2,2,2,3,2,2,1,1,1,2021,56,466.29,5,3,Control
09545CYU,4,4,5,4,4,6,5,5,5,6,5,5,7,7,7,2017,180,1900.38,3,5,Ad
KHQF37SP,6,5,4,6,7,7,6,5,6,4,4,4,7,7,7,2019,148,1508.26,4,5,Ad
HZTLTXOV,7,6,7,5,4,3,1,2,1,1,1,1,2,2,4,2021,50,492.45,7,4,Subscription
UYMP7LBA,5,5,4,4,3,4,4,4,4,5,6,4,5,4,4,2022,42,468.33,3,5,Subscription
M5Z4MHWS,7,6,7,4,3,2,3,2,2,1,1,2,2,2,3,2021,60,483.85,6,5,Ad
RL397CKV,2,1,3,2,2,2,3,3,4,4,3,3,2,1,3,2020,108,1090.73,3,4,Subscription
GC9J8L9C,5,4,6,1,1,1,1,1,1,1,1,1,2,1,2,2021,48,465.15,6,3,Ad
ZYAQWJ2U,5,5,4,4,3,2,2,3,3,1,1,1,3,3,3,2021,54,517.41,6,4,New Product
TPZZGB4K,3,3,4,3,3,2,4,4,4,4,6,3,7,6,6,2022,41,442.85,3,3,Control
LTUAF3CH,6,4,6,4,4,4,1,2,1,2,1,1,2,2,1,2022,29,219.43,6,4,Control
Y2SDK3N6,7,7,6,2,2,1,5,6,6,6,6,7,7,7,6,2015,296,2877.75,3,5,Subscription
9TGYZDSR,5,5,5,6,5,6,6,5,5,6,6,5,7,7,7,2020,99,1020.79,3,4,Ad
8HA7COGJ,3,3,3,3,2,3,5,5,4,3,3,3,5,5,6,2018,160,1833,4,4,Control
0JP3X6YF,7,7,3,2,2,1,6,6,7,6,5,6,5,6,7,2014,387,4241.96,3,6,New Product
KIV1TJA0,4,5,4,3,4,3,5,5,5,5,5,4,7,6,7,2016,245,2919.91,3,5,Subscription
HAGDHKUQ,4,6,7,3,1,4,5,5,4,5,7,4,5,5,5,2020,108,1288.25,3,4,Subscription
ZUTTL89H,5,4,4,3,3,3,1,1,1,1,1,1,2,1,1,2022,22,207.72,5,4,Ad
YTO8CSX8,5,4,4,3,4,4,4,4,5,5,4,4,7,7,6,2012,462,4135.85,3,4,Ad
I2FKZBWK,5,5,7,5,4,3,1,2,2,2,1,1,3,2,3,2021,46,472.66,6,4,New Product
S6DWGMY7,3,3,3,4,4,4,3,4,3,4,4,4,3,2,3,2022,34,320.88,3,3,Ad
UCLNCIRX,7,7,7,1,1,1,7,7,7,7,7,7,7,7,7,2014,279,2941.15,3,5,Ad
PDHWUJ8D,6,5,5,3,2,2,2,2,1,3,2,2,3,3,2,2021,32,262.78,5,3,Ad
9WWZ9VPO,5,7,5,1,1,1,6,7,7,4,3,3,5,6,7,2016,294,3076.99,5,4,Ad
3MPXBU7H,5,4,6,3,2,3,2,2,1,1,1,2,2,2,2,2021,60,503.17,6,2,Control
4Q5SA8BO,6,6,7,3,2,3,1,3,2,1,1,1,3,3,2,2021,60,505.76,6,4,Subscription
HKLRFTSO,7,7,7,2,2,1,7,6,7,6,5,7,7,7,7,2013,660,7135.06,4,6,Subscription
9JYKJ7OD,5,4,5,6,4,4,2,2,2,2,3,2,2,2,2,2021,60,552.86,5,3,Ad
CL8P9BUT,7,6,6,5,4,4,3,4,3,3,2,1,2,3,3,2021,56,526,6,4,Ad
3XS7W2E0,5,3,5,3,2,3,1,1,1,3,2,2,3,3,2,2022,24,218.95,4,4,New Product
P8PPCY6L,3,5,2,1,1,1,4,4,4,4,4,2,7,7,5,2015,304,2692.49,4,4,Control
5A8GKPEH,6,5,6,4,5,3,3,3,3,1,1,1,4,3,4,2021,44,390.27,6,4,Control
WY06GZUO,5,5,5,4,3,4,5,6,4,5,4,3,7,7,7,2022,36,381.54,4,4,Control
S5ZVCZCN,7,6,6,2,2,2,2,2,2,3,3,3,5,6,5,2021,44,411.72,5,4,Ad
WSUC6J4P,2,3,2,2,2,2,2,1,2,3,3,3,5,5,4,2023,29,322.5,3,4,Subscription
A6VITIAV,4,4,5,5,3,3,4,5,5,5,5,5,6,7,7,2022,31,358.28,3,4,New Product
KT2PRRMK,6,7,5,1,1,1,6,5,5,7,7,6,7,7,7,2013,570,5687.87,3,5,Ad
HLRYQ02Y,7,6,7,2,2,3,3,1,2,2,1,1,1,1,1,2021,62,525.06,6,3,Ad
AULYERPE,7,6,7,5,4,4,3,2,2,2,1,1,3,3,2,2021,44,401.65,6,4,Subscription
K5M0PX0D,6,7,5,2,1,1,7,6,6,7,7,7,7,7,7,2014,495,5229.48,2,4,Control
BCUTTX6X,5,6,4,4,5,5,4,4,5,6,7,6,6,5,6,2022,40,439.48,2,4,Ad
PH1SEACT,5,7,5,1,1,1,6,5,6,6,6,6,7,5,5,2015,360,3579.08,3,4,Control
1QNG2B6E,3,3,4,2,2,2,2,2,2,5,5,4,4,5,4,2021,68,781.95,2,4,New Product
JFJMWA1B,5,5,5,3,4,5,6,5,5,6,5,3,7,5,5,2016,280,3167.11,4,6,Ad
SBLBMK1J,6,5,6,5,4,5,2,2,3,1,2,2,1,1,2,2021,62,588.91,6,4,Ad
36RIH5QR,6,7,7,6,5,4,2,1,1,3,2,2,5,3,3,2021,62,520.7,6,5,Subscription
6ETH7KF5,7,7,7,6,6,5,5,6,6,5,6,6,6,7,6,2021,60,673.05,4,6,New Product
L8Y13OMM,6,7,6,2,2,1,7,7,7,7,7,7,7,7,7,2015,232,2262.65,3,5,Ad
KY0SH264,6,7,5,1,1,1,4,6,5,7,7,7,7,7,6,2023,36,331.2,2,4,Ad
1XF8HZ3G,4,2,4,3,2,3,1,2,2,1,1,1,3,4,4,2022,16,135.38,5,3,Ad
CJLLG9W6,6,5,5,6,5,6,6,5,6,6,7,6,7,7,7,2021,74,860.83,3,4,Control
GHGOC3GA,6,6,6,3,2,2,3,3,3,1,1,2,1,2,2,2022,25,232.9,6,4,Subscription
DU8CIMN0,7,7,7,6,4,6,4,4,3,4,2,3,4,4,3,2022,22,198.11,6,3,Control
NSGZX2PN,6,7,7,5,3,4,3,3,3,6,7,6,7,6,7,2016,224,2204.26,3,6,New Product
WU4HESJR,5,4,4,5,5,6,3,5,4,3,3,3,7,6,5,2021,80,813.22,5,5,Control
7J6K1SJI,7,7,7,2,2,2,3,3,3,2,1,2,3,4,4,2021,66,519.27,6,4,Subscription
1TEBG4OB,3,5,3,5,5,6,4,4,4,4,4,4,7,7,7,2022,36,378.61,4,5,New Product
32IXGFJM,6,6,6,3,4,5,2,2,2,1,1,1,3,3,3,2022,24,212.56,6,3,Ad
WASUID5R,5,5,5,4,3,4,2,1,1,2,1,1,3,2,1,2021,40,373.23,5,1,New Product
77KK8F5P,7,7,7,6,5,5,3,2,2,4,4,4,5,4,4,2021,74,642.99,5,5,Subscription
CO5MWBVZ,6,6,7,4,2,3,1,2,1,1,1,2,1,1,1,2021,46,404.78,6,5,Subscription
3ADRO9BO,6,7,5,1,1,1,5,5,5,7,7,7,7,7,7,2013,420,3605.82,2,6,New Product
7IUMVQQT,4,6,5,6,5,6,3,3,4,5,4,5,7,5,6,2021,72,681.26,3,4,Subscription
2FAADW1T,6,6,6,3,3,2,3,3,3,2,2,3,1,1,1,2021,52,464.01,5,3,Subscription
NSO9VTFV,6,7,6,2,1,1,6,7,7,5,5,4,5,5,4,2014,414,4167.45,4,5,New Product
FI151A47,7,6,6,2,2,2,1,1,2,1,2,2,1,1,1,2021,44,407.05,6,3,Subscription
U1S5Y58I,4,4,3,4,5,5,5,5,5,6,6,5,7,7,7,2015,256,2949.54,2,5,Control
B8GZBIJB,5,6,5,4,5,6,6,6,5,6,6,6,6,5,5,2023,28,326.15,3,4,Subscription
J4B69D3S,5,7,5,1,1,1,6,7,7,5,6,6,5,6,5,2013,350,3755.78,3,4,Subscription
4M61CHLG,7,5,6,3,4,4,3,2,2,3,3,1,4,4,4,2022,27,243.37,5,4,Subscription
1H4J2HY5,6,7,6,1,1,1,7,7,7,7,7,6,7,7,7,2014,495,4439.01,3,5,Control
DRAV1WGW,2,2,2,3,3,3,3,3,3,3,3,1,6,5,5,2023,8,94.71,4,4,New Product
KCG1ZE49,5,5,4,5,3,3,3,3,3,2,4,3,5,5,4,2015,288,3295.83,4,5,Control
674LYB5S,4,7,4,1,1,1,4,5,4,7,6,6,5,6,5,2013,450,4168.36,2,5,Ad
D7WUISGX,4,5,5,6,4,4,3,5,4,5,5,5,7,7,7,2015,336,3692.35,3,5,Ad
UHH3GHYM,6,7,6,1,2,1,6,7,7,5,4,5,6,7,6,2013,430,4351.87,4,5,Ad
C7RR4QKB,7,7,7,3,3,3,2,2,2,4,3,4,2,2,2,2022,25,242.13,5,4,Control
W3I8ZVNB,7,5,6,1,2,1,2,3,2,2,1,2,3,3,4,2022,31,241.76,6,3,Control
87N7PB9X,7,6,6,5,4,4,2,2,2,2,2,3,1,1,1,2022,31,283.56,5,3,Subscription
4R3CRFOO,5,7,4,2,1,1,6,6,7,5,6,5,5,4,3,2016,406,3834.9,3,5,New Product
1C4KKZMB,4,5,4,2,2,1,1,1,2,2,1,2,2,1,2,2021,58,507.4,5,3,Control
6QGGG60Y,7,6,7,4,3,4,1,1,3,1,2,4,4,3,3,2022,17,150.46,6,4,Control
CUU7GIU5,5,6,5,5,4,5,5,4,4,7,7,6,7,7,7,2014,441,4934.17,2,5,New Product
8S24HGCP,7,7,7,1,1,1,5,5,7,4,5,5,5,5,5,2019,148,1523.59,5,5,Control
XP1KGJDP,5,5,4,4,4,4,4,4,4,5,6,4,6,5,6,2020,90,850.83,3,4,Subscription
884BXV0Q,4,3,4,3,5,5,5,5,5,7,5,4,6,5,6,2019,156,1772.3,3,5,Subscription
BS961LRP,6,4,6,3,3,4,2,1,1,2,1,1,2,2,2,2022,35,305.2,6,3,Subscription
W202QVQK,6,5,6,6,5,6,6,5,5,4,6,4,7,7,7,2020,126,1372.28,4,5,Ad
JGL3UA0N,6,5,6,7,5,6,5,6,5,5,6,5,7,7,7,2020,126,1291.79,4,4,Control
ADFGPB5L,6,4,4,3,4,3,2,1,1,3,3,3,5,5,3,2022,30,263.51,4,4,New Product
ES6RZGMU,5,4,4,2,3,2,2,1,2,1,1,1,2,2,2,2021,56,516.48,5,4,Subscription
MM2TV77I,3,4,4,2,2,2,3,3,3,5,4,4,6,5,5,2021,66,891.47,3,4,New Product
846TWSNI,6,6,6,6,5,6,1,2,1,1,1,1,2,1,1,2022,30,265.99,6,3,New Product
ZCREJBJV,7,7,7,3,1,1,7,7,7,7,7,7,7,7,7,2018,205,2236.73,3,4,Control
IO6FTCKT,4,4,5,4,3,3,4,4,4,3,5,3,7,7,6,2021,72,775.02,4,3,Subscription
MXTN8KA8,6,7,5,1,1,1,5,6,7,7,7,7,7,7,7,2014,252,2895.23,2,5,Subscription
7VX8Z6QD,6,7,6,3,2,2,1,1,1,1,1,2,3,2,2,2022,29,278.45,6,2,Ad
8WYXYEQA,6,6,6,3,2,1,1,2,2,2,1,2,2,3,1,2022,23,215.26,6,3,Control
NRFDML3Q,6,6,6,2,2,2,2,1,1,1,1,1,3,2,2,2022,24,221.41,6,3,Control
X0RNYH19,6,7,4,1,1,1,5,5,5,5,4,4,5,5,5,2014,468,4570.29,4,5,Subscription
5PD0F7YE,5,5,6,3,3,3,2,1,2,4,2,3,5,3,4,2021,64,565.71,5,4,Subscription
KSD8W6V2,5,3,5,1,3,2,1,1,2,2,1,1,3,3,2,2022,30,296.76,5,4,Subscription
Q6EJBD8G,5,6,5,5,2,5,3,5,4,5,6,7,5,5,4,2022,34,380.18,3,4,Ad
77OU6W77,7,7,6,6,5,6,4,4,5,6,7,6,7,7,7,2021,76,917.51,3,5,Subscription
SOWM4N27,6,4,7,5,4,4,3,4,2,4,2,3,4,4,3,2021,54,489.07,5,4,Control
UOQAKKFW,3,3,4,3,3,4,4,4,3,5,6,4,4,5,4,2021,66,701.05,2,4,New Product
52HZE7V5,5,6,6,1,1,1,6,6,7,4,4,5,6,6,5,2014,351,4237.78,4,4,Ad
IX7XJVMK,6,6,6,6,4,5,2,2,1,1,1,2,1,1,1,2021,38,306.97,6,3,Subscription
ENRKJ59H,4,3,3,3,4,2,1,1,1,1,1,1,2,2,3,2021,38,331.18,5,3,New Product
CXIIWE6K,3,4,3,4,3,4,3,5,4,4,3,3,6,7,6,2018,205,1984.96,4,5,New Product
V3Z30R43,7,7,6,2,2,1,7,6,7,7,7,7,7,7,7,2014,450,4101.2,3,5,Control
1U7OQO60,3,5,4,4,3,3,4,3,4,6,7,6,7,6,7,2016,210,2497.44,2,5,Subscription
00ZRRC5U,7,7,5,1,1,1,6,6,7,6,7,7,7,7,6,2015,248,2206.35,3,6,Ad
G762EQON,6,5,7,4,4,4,2,4,2,2,2,2,3,3,3,2021,28,250.58,6,2,Control
8AO4UJYS,5,7,6,1,1,1,7,6,7,4,4,3,6,5,6,2013,400,4780.27,5,5,Ad
XZ7K7P8Q,3,2,3,3,2,3,3,3,3,3,3,3,6,5,6,2022,27,322.94,4,4,Control
B4H62KXP,4,7,6,2,1,1,7,7,7,3,3,3,7,7,7,2014,432,4555.18,6,6,Ad
BPLDH5SF,6,5,6,3,2,2,1,1,1,1,1,1,2,1,2,2022,30,274.41,6,3,Subscription
KW69SIPX,7,6,6,5,5,4,2,2,1,3,2,2,2,1,1,2021,32,310.19,5,3,Ad
14TKWCL8,7,6,7,4,5,5,3,1,2,1,1,1,3,2,1,2022,28,268.24,7,4,New Product
ZBESAAZ5,4,5,4,3,4,5,4,4,5,3,4,3,6,6,7,2020,93,1148.21,4,5,Ad
YISWT6FB,7,7,7,1,1,1,5,6,6,7,7,7,6,5,4,2015,240,2585.13,3,5,Ad
UB3B4RNH,3,2,1,3,3,3,3,2,2,3,5,3,5,6,4,2022,41,399.74,3,4,Control
GTLC6VWP,5,6,5,6,6,7,4,5,5,6,6,7,7,6,7,2022,33,327.68,3,4,Control
8R2B2UEJ,4,4,4,2,3,4,4,4,4,5,4,5,4,5,5,2021,90,1099.29,3,5,Ad
U30Q7BOI,4,4,5,4,4,4,4,3,3,4,4,2,6,6,4,2016,266,3009.58,4,5,New Product
RIDWJ7S0,5,4,5,2,2,1,1,2,2,1,1,1,3,2,3,2022,29,280.02,6,2,New Product
XRNMNF30,6,5,6,3,3,3,1,2,1,3,3,3,3,3,4,2022,29,250.4,5,5,Control
E9NOMJ98,6,6,6,2,2,2,2,2,3,2,2,3,2,2,2,2022,26,197.32,5,4,New Product
WQZO8XEQ,6,5,7,3,3,3,2,2,1,2,3,2,1,2,2,2021,42,360.04,5,3,Ad
OP615IX8,6,5,6,5,4,4,2,3,2,2,1,1,3,4,4,2022,22,200.04,6,4,Subscription
2K0PXQ68,3,5,3,2,1,3,4,4,4,4,5,4,7,6,6,2020,117,1397.97,3,4,New Product
WBNXL6M3,5,5,4,4,4,4,4,4,4,4,4,3,6,4,5,2018,175,1732.76,4,4,New Product
4L5RY4TJ,5,5,4,5,5,5,3,4,4,3,5,4,6,7,7,2022,30,336.73,4,4,Subscription
LX7F5ZVL,3,3,3,4,4,4,5,5,3,3,3,2,6,6,5,2021,82,934.45,4,4,New Product
6YZG4PZ2,7,6,5,5,5,5,1,1,1,2,2,3,3,3,2,2022,24,232.1,5,3,Ad
WG3AIE5I,3,3,4,5,4,5,4,4,3,5,4,4,5,5,4,2019,148,1524.32,3,4,Ad
2L2AMZHY,7,7,7,1,2,2,7,7,7,7,7,7,7,7,6,2015,400,4720.38,3,5,Subscription
U3ZL1X1B,7,7,7,3,2,2,5,6,6,7,7,7,4,5,4,2013,520,5819.67,3,5,New Product
P1GSECWI,4,2,4,2,1,1,2,2,1,1,2,1,1,1,1,2021,64,587.07,5,3,Ad
1ZG4Z3SW,7,6,7,4,3,5,3,4,4,3,4,4,3,2,2,2021,54,519.23,5,3,Control
DNKE4UVX,5,7,4,1,1,1,4,4,4,4,4,6,6,6,5,2017,174,1778.95,4,5,Ad
LPQ59528,7,7,6,1,1,1,7,6,6,6,7,6,6,5,5,2014,513,5458.16,3,5,New Product
IM96B62W,7,5,5,5,5,5,3,3,2,2,1,2,1,2,1,2021,40,353.13,6,4,New Product
0HEI5K5V,6,5,7,3,2,3,1,2,2,3,1,3,1,1,2,2022,26,237.19,5,3,New Product
A7F83CXJ,5,7,4,1,1,1,5,6,6,6,5,5,7,7,7,2015,480,4882.85,3,5,Subscription
IQLJT8D9,7,6,7,5,5,6,4,4,3,2,1,2,2,1,3,2022,30,247.94,6,4,Subscription
OSLFT5FF,3,2,2,2,1,2,4,3,3,3,3,2,5,5,5,2021,74,884.81,4,3,Ad
1NDYKDKR,4,4,4,3,3,3,3,5,4,5,5,5,5,5,6,2021,86,955.98,3,4,Control
9Z1UXLMJ,6,7,6,5,4,5,4,4,4,5,4,4,5,5,5,2022,34,326.39,4,5,Ad
RY66V97G,3,5,4,4,2,3,5,5,6,4,4,4,6,5,6,2020,114,1303.15,4,5,New Product
6XWD1CC0,4,4,4,3,3,2,4,4,5,5,4,4,5,4,5,2019,144,1386.67,3,5,Subscription
OMQCYFKQ,6,7,4,2,2,1,6,6,7,6,7,5,7,6,7,2014,558,6250.9,3,5,Subscription
J9E6QFIG,4,3,4,3,3,2,3,3,2,1,1,1,3,3,2,2021,66,579.78,5,4,New Product
KJFPZXL5,7,7,7,4,3,4,3,3,3,1,2,2,1,2,2,2022,24,203.91,6,4,Subscription
8XS8CAGM,5,7,5,1,1,1,5,5,5,6,5,7,7,7,7,2014,387,3790.23,3,4,Control
V6M7LZFV,5,3,6,1,3,1,1,1,1,1,1,1,1,1,1,2021,46,412.43,5,2,Ad
O7TKM2XJ,7,7,7,3,1,1,7,6,7,7,7,6,7,7,7,2015,432,4148.73,3,6,Ad
N8Q2H7QS,3,5,4,3,2,3,4,4,4,1,3,1,4,4,4,2018,170,1643.41,5,4,Control
74VG5O3F,7,7,5,1,2,1,5,5,6,7,6,6,5,5,5,2014,387,4175.65,3,5,New Product
M883CSUV,4,4,3,3,4,4,4,4,4,4,5,4,7,6,6,2019,136,1538.67,3,4,Subscription
07L0BWRQ,7,7,6,4,4,3,3,4,2,2,1,2,3,4,4,2022,21,193.11,6,3,Subscription
1A9XSYXE,4,3,4,3,3,4,2,3,4,5,5,6,6,5,5,2022,33,358.96,2,4,Ad
U35DF62X,5,7,6,1,1,1,7,5,7,7,5,6,7,7,7,2014,405,4534.68,3,5,Control
UYN58XGW,7,7,7,4,3,2,7,6,7,7,7,7,7,7,7,2013,430,4398.87,3,3,Control
TOZZ04IR,5,4,6,3,2,1,1,2,1,1,2,1,1,1,1,2021,38,363.02,5,2,New Product
OQODW8MU,3,4,3,3,3,5,3,3,3,4,6,5,5,5,4,2021,76,798.11,2,3,Ad
5JBYMUZE,2,2,4,4,3,4,3,4,4,3,4,2,5,6,5,2023,8,90.7,4,4,Ad
15RRRG6A,7,7,7,2,2,2,6,7,7,7,7,7,7,7,7,2013,420,4795.1,3,6,Ad
YMK4146T,6,7,7,6,5,5,3,3,4,4,3,4,5,4,4,2021,42,359.41,5,5,Ad
T3NA1SUA,2,3,4,3,1,2,4,4,4,5,5,5,6,5,7,2020,60,694.8,2,4,Control
IQL5GY36,5,5,4,6,5,5,3,4,4,5,4,4,6,5,5,2017,156,1829.9,4,4,Subscription
8X8OQQC8,3,3,5,1,2,2,2,2,1,2,1,1,2,1,2,2021,66,617.95,5,4,Ad
EJRBST98,5,4,5,4,4,4,4,5,5,3,4,4,7,6,6,2017,228,2685.21,4,5,Ad
Y7XAO725,7,7,7,5,5,5,2,2,2,2,1,3,1,1,1,2021,62,577.47,6,3,Ad
